roundness,aspect_ratio,narrow_factor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,mean_R,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.43585,1.6645,1.1305,0.18285,0.007372,0.000153,0.000016,0,0.000001,80.107,46.818,16.099,16.467,20.179,0.4055,0.21394,-0.035689,3.9113,0.15032,0.98685,0.27291,0.93093,9
0.39527,1.4976,1.1489,0.17473,0.004485,0.00007,0.000004,0,0,70.478,18.612,18.487,19.306,21.406,0.5272,0.34448,1.3079,5.0517,0.17182,0.98753,0.22513,0.92234,9
0.44203,1.9098,1.1141,0.19586,0.012449,0.000124,0.000021,0,0.000002,68.535,24.355,17.209,18.815,23.021,0.35801,0.13428,0.741,2.9161,0.17219,0.98741,0.22597,0.91998,9
0.32319,1.9535,1.1499,0.1987,0.013499,0.000049,0.000009,0,0.000001,70.211,23.523,16.438,17.831,22.773,0.84664,0.49161,1.01,4.301,0.17296,0.98787,0.23681,0.92244,9
0.37483,2.008,1.1596,0.20185,0.014792,0.000004,0,0,0,62.73,13.354,19.786,21.193,21.021,0.37724,0.2645,1.7717,6.0263,0.17679,0.98829,0.23619,0.92119,9
0.61079,1.6905,1.1119,0.18269,0.00774,0,0,0,0,63.39,13.265,17.673,18.67,16.296,-0.62475,-0.73227,1.3978,5.2713,0.18354,0.98633,0.22231,0.91485,10
0.60219,1.7304,1.116,0.18523,0.008552,0.000001,0,0,0,73.193,14.259,19.476,19.043,17.523,-0.53443,-0.723,1.6146,6.6369,0.18324,0.98461,0.23404,0.91569,10
0.62944,1.849,1.0892,0.19112,0.010946,0.000018,0.000002,0,0,69.04,9.5989,20.807,19.823,18.624,-0.43123,-0.47741,2.2477,7.788,0.19376,0.98329,0.2039,0.91156,10
0.61217,1.8326,1.0733,0.19389,0.011009,0.000013,0.000002,0,0,60.381,8.6109,15.517,16.29,15.224,0.67749,0.40161,2.6433,12.042,0.16228,0.98702,0.31052,0.9298,10
0.60115,1.6191,1.1103,0.17894,0.006418,0.000013,0.000001,0,0,57.652,1.3429,14.656,16.155,7.3083,-0.46854,-0.68429,7.4355,67.759,0.13189,0.99069,0.33653,0.94149,10
0.61103,1.6304,1.1041,0.17976,0.00664,0.000032,0.000005,0,0,75.175,22.929,13.269,13.991,15.873,-0.077133,-0.4983,0.35648,3.2989,0.14426,0.98761,0.26997,0.93159,10
0.55248,1.8585,1.1195,0.19366,0.011384,0.000118,0.000023,0,0.000002,60.354,5.5692,12.581,13.927,10.391,0.17632,-0.24273,3.6149,24.327,0.13429,0.99071,0.33677,0.93973,10
0.64034,1.8286,1.0893,0.19071,0.010588,0.000046,0.000008,0,0.000001,58.802,9.3871,13.616,15.265,11.407,-0.081543,-0.38963,1.7487,8.4255,0.14812,0.9893,0.30884,0.93198,10
0.60271,1.9949,1.1068,0.19949,0.014248,0.000002,0,0,0,58.107,8.006,15.547,16.146,11.316,-0.53848,-0.63463,2.0745,9.2752,0.17085,0.98727,0.27429,0.92051,10
0.65313,1.8507,1.1168,0.19259,0.011139,0.000017,0.000003,0,0,63.678,20.132,13.695,14.207,15.821,-0.09827,-0.37983,0.74478,3.7614,0.13913,0.98969,0.25951,0.93507,10
0.64219,1.796,1.0904,0.18818,0.009823,0.000029,0.000004,0,0,67.614,23.994,13.862,14.404,15.722,-0.8314,-0.81892,0.058509,2.5257,0.151,0.98722,0.24533,0.92901,10
0.63675,1.7478,1.0745,0.18524,0.008812,0.000006,0.000001,0,0,68.233,17.946,13.332,13.87,16.704,0.20042,0.006794,1.204,5.1552,0.17692,0.98527,0.23557,0.91778,10
0.65959,1.7908,1.0731,0.18763,0.009688,0.000001,0,0,0,57.433,4.5318,13.803,14.204,8.7334,-0.67926,-0.70602,3.1399,17.655,0.13998,0.9888,0.32185,0.935,10
0.64014,1.6722,1.0957,0.18212,0.007426,0.000028,0.000002,0,0,67.617,6.207,16.121,16.73,10.437,-0.62834,-0.65409,2.9414,17.909,0.17504,0.986,0.22344,0.91772,10
0.60438,1.7984,1.072,0.18784,0.009824,0.000004,0,0,0,60.815,5.923,15.746,16.518,10.467,-0.84786,-0.85175,2.3937,10.116,0.17492,0.98608,0.24559,0.91797,10
0.64936,1.7938,1.137,0.18883,0.009859,0.000004,0.000001,0,0,57.415,7.8335,15.243,16.829,11.565,-0.35094,-0.54485,2.0746,8.9229,0.16356,0.98869,0.27673,0.92482,10
0.6998,1.7849,1.0671,0.18773,0.009611,0.000027,0.000003,0,0,62.985,15.316,14.946,16.553,14.924,0.00617,-0.26487,1.2523,5.8724,0.20037,0.98406,0.24512,0.90919,10
0.63543,1.7326,1.1252,0.18546,0.008606,0.000017,0.000001,0,0,63.185,28.875,13.273,14.48,16.382,-0.32037,-0.53871,0.070043,3.3661,0.17462,0.98714,0.24045,0.91988,10
0.67768,1.8056,1.1307,0.18931,0.010087,0.000001,0.000001,0,0,61.841,20.448,17.427,18.506,17.237,-0.49355,-0.58749,0.64525,3.4737,0.19306,0.98492,0.20972,0.9106,10
0.62886,1.9701,1.0978,0.19846,0.013723,0.000002,0,0,0,63.832,28.782,14.513,15.593,16.911,-0.20463,-0.42603,0.05633,3.46,0.19566,0.98481,0.2233,0.91071,10
0.62373,1.924,1.0594,0.19572,0.012649,0.000047,0.000007,0,0.000001,57.694,22.52,12.928,13.777,14.545,-0.002165,-0.16655,0.43984,3.6305,0.14019,0.98883,0.3188,0.93942,10
0.65442,1.8152,1.0832,0.18914,0.010214,0.000006,0,0,0,61.379,17.316,14.51,15.716,16.079,-0.59517,-0.5917,0.80258,3.1996,0.15399,0.98791,0.26903,0.92979,10
0.69186,1.8029,1.0689,0.18856,0.009967,0.000059,0.000009,0,0.000001,61.115,6.9046,15.655,15.832,11.859,-0.51138,-0.65411,2.5636,12.297,0.1568,0.98669,0.26553,0.92835,10
0.62708,1.7532,1.0986,0.18605,0.008971,0.00002,0.000002,0,0,60.584,23.441,11.994,13.462,14.554,0.15855,-0.12413,0.5046,4.2288,0.14294,0.98924,0.32201,0.93651,10
0.61389,1.6249,1.0878,0.17906,0.00651,0.000009,0,0,0,66.812,12.318,17.07,17.194,14.612,-0.76929,-0.85121,1.2762,4.3529,0.1767,0.98479,0.22205,0.91557,10
0.58736,1.9388,1.0685,0.19605,0.012918,0.000004,0,0,0,71.558,27.637,13.584,14.387,17.06,-0.24465,-0.41797,0.2213,3.2861,0.18314,0.98292,0.22918,0.91375,10
0.70598,1.87,1.0736,0.19264,0.01144,0.000049,0.000011,0,0.000001,68.887,15.818,15.121,15.209,16.191,-0.20922,-0.4364,1.1321,4.3209,0.16092,0.9859,0.22961,0.92516,10
0.62417,1.6775,1.1303,0.18232,0.007519,0.000003,0,0,0,63.606,31.148,14.862,15.463,16.479,-0.72688,-0.67312,-0.25959,3.2237,0.16581,0.98739,0.22648,0.92265,10
0.53913,2.1816,1.1224,0.21396,0.019505,0.000257,0.000075,0,0.00001,55.608,11.696,15.092,13.776,15.299,0.55711,0.47967,2.008,8.2749,0.14944,0.98959,0.316,0.93694,10
0.67162,1.8378,1.1131,0.19121,0.010784,0.000029,0.000003,0,0,59.17,23.517,16.054,16.792,16.877,-0.50549,-0.49319,0.47915,3.586,0.16941,0.98744,0.23456,0.92051,10
0.63245,1.9546,1.1043,0.19724,0.013318,0.000001,0,0,0,63.191,16.285,14.429,15.165,14.874,-0.3007,-0.31446,0.85575,3.815,0.18706,0.98566,0.22895,0.91332,10
0.63524,1.7585,1.1397,0.18751,0.00919,0.000015,0.000001,0,0,61.671,23.191,16.315,17.214,16.773,-0.5953,-0.62907,0.37621,3.1986,0.1898,0.98624,0.21578,0.91093,10
0.591,2.0976,1.1173,0.20689,0.016969,0.000001,0,0,0,59.526,21.959,13.823,14.271,16.071,0.13998,-0.13855,0.79226,4.2191,0.16814,0.98772,0.27678,0.92718,10
0.58996,1.805,1.1659,0.19071,0.010229,0.000038,0.00001,0,0.000001,61.501,19.627,14.77,15.867,16.004,-0.42158,-0.51309,0.71414,3.96,0.17453,0.98766,0.23422,0.91905,10
0.69678,1.7233,1.0565,0.18465,0.008395,0.000052,0.000004,0,0,60.921,16.036,18.524,19.075,16.75,-0.23483,-0.37528,1.1945,5.2437,0.19862,0.98336,0.2069,0.907,10
0.61083,2.0084,1.1155,0.20141,0.014734,0.000032,0.000012,0,0.000001,52.926,2.9784,15.772,15.729,7.9622,-0.41857,-0.51258,4.3384,30.932,0.16275,0.98819,0.28095,0.92526,10
0.6562,1.9233,1.1226,0.19631,0.012714,0.000026,0.000001,0,0,56.593,3.7701,15.356,15.489,9.0209,-0.201,-0.34254,3.657,22.576,0.19555,0.9853,0.25454,0.91048,10
0.61036,1.6734,1.1179,0.18485,0.007668,0.000026,0,0,0,75.821,46.88,13.83,13.998,16.994,-0.20054,-0.38443,-0.72007,4.1483,0.12967,0.98795,0.31705,0.93986,10
0.59957,1.6224,1.1131,0.17969,0.00652,0,0,0,0,66.266,25.664,14.365,15.036,16.824,-0.68798,-0.69468,0.07685,2.5351,0.16063,0.98709,0.22873,0.92413,10
0.65866,1.7698,1.1176,0.18884,0.009495,0.000051,0.000007,0,0.000001,77.716,28.894,13.131,13.653,17.512,0.076324,-0.097563,0.22735,3.6617,0.12855,0.98853,0.30954,0.9427,10
0.54143,2.4548,1.0858,0.22993,0.027054,0.000024,0.000005,0,0.000001,51.722,3.7256,16.507,16.655,11.637,0.85244,0.73398,4.4758,27.546,0.18701,0.98752,0.29072,0.92483,10
0.5955,1.849,1.1038,0.19159,0.010999,0.000005,0.000001,0,0,59.252,15.396,14.063,15.238,14.912,0.061074,-0.18685,1.2597,5.5724,0.15168,0.98883,0.29774,0.93259,10
0.64021,1.6535,1.1206,0.1818,0.007127,0.000016,0.000002,0,0,68.03,35.944,13.138,14.259,16.014,-0.63428,-0.67612,-0.56713,3.674,0.16089,0.98688,0.23776,0.92461,10
0.56012,1.8855,1.1146,0.1979,0.012323,0.000005,0.000001,0,0,57.44,22.771,13.613,14.63,15.426,-0.079167,-0.29793,0.71007,4.819,0.15344,0.9893,0.30384,0.93352,10
0.6414,1.785,1.0636,0.19007,0.009853,0.000068,0.000007,0,0,66.795,32.652,12.574,13.244,15.346,0.19769,-0.025699,0.23516,5.2692,0.21615,0.9804,0.21603,0.90395,10
0.70491,1.7734,1.0868,0.18766,0.009431,0.000003,0.000001,0,0,65.898,5.7418,16.227,15.462,11.293,-0.4937,-0.51034,2.7914,13.648,0.21231,0.98232,0.2093,0.90108,10
0.57794,1.9603,1.0943,0.19744,0.013434,0.000001,0,0,0,51.485,6.4979,12.999,14.385,9.7723,0.048074,-0.018904,2.4045,13.033,0.13861,0.98979,0.34728,0.94164,10
0.61852,2.0973,1.0865,0.20639,0.016883,0.000013,0.000002,0,0,50.825,2.0911,14.818,15.466,8.2196,0.52221,0.24343,6.4151,57.569,0.14285,0.99034,0.32528,0.94077,10
0.57333,1.7738,1.1308,0.18756,0.009426,0.000008,0,0,0,62.423,29.389,12.255,12.827,14.9,0.30332,0.01091,0.47732,5.5448,0.16671,0.98775,0.27246,0.92397,10
0.59848,1.9236,1.1169,0.19596,0.012673,0.000008,0.000001,0,0,58.888,23.971,12.494,13.64,14.501,0.011965,-0.14452,0.57382,4.8484,0.14806,0.98929,0.30927,0.93599,10
0.57051,2.0157,1.1235,0.20552,0.01546,0.000028,0.000002,0,0,56.225,21.08,15.431,15.726,14.876,-0.17327,-0.33351,0.65367,4.4267,0.15666,0.98878,0.27453,0.9312,10
0.65423,2.0096,1.0737,0.20206,0.014849,0.000091,0.000017,0,0.000002,60.141,21.137,13.341,13.406,14.56,-0.012976,0.011045,0.6455,4.2262,0.17537,0.98616,0.26937,0.92533,10
0.57985,1.9837,1.1035,0.19987,0.014131,0.000032,0.000005,0,0.000001,49.091,9.3914,16.276,16.535,15.174,0.93651,0.6647,2.4861,10.895,0.17592,0.98768,0.30078,0.92866,10
0.68609,1.7045,1.1135,0.18492,0.008139,0.000101,0.000017,0,0.000002,57.367,18.211,14.612,15.29,16.13,0.62184,0.24756,1.4718,6.8839,0.15724,0.9891,0.30788,0.93241,10
0.55766,2.269,1.1206,0.2208,0.022194,0.000297,0.000103,0,0.000015,50.706,9.2254,15.52,15.757,14.758,0.72879,0.67467,2.368,10.07,0.15562,0.98937,0.314,0.93703,10
0.62198,1.8409,1.064,0.19192,0.010913,0.000097,0.000008,0,0,71.149,31.063,13.218,14.182,15.835,-0.14796,-0.2492,-0.08489,3.4985,0.17634,0.98409,0.2418,0.91908,10
0.53049,1.7587,1.0956,0.18936,0.009377,0.000028,0.000002,0,0,56.218,2.9145,18.88,17.284,9.1776,-0.2895,-0.57688,5.0016,38.547,0.16289,0.98791,0.24253,0.92463,10
0.62445,1.9046,1.0868,0.19463,0.012213,0.000016,0.000004,0,0,74.226,22.007,16.476,15.243,16.888,-0.5393,-0.72163,0.42594,3.4061,0.13593,0.98692,0.29885,0.93694,10
0.59301,1.7286,1.1027,0.18476,0.008483,0.000006,0.000002,0,0,62.861,2.2042,17.572,15.804,9.4823,-0.38367,-0.74106,6.4132,53.482,0.17693,0.98572,0.21764,0.91618,10
0.58272,1.7657,1.0972,0.18661,0.009212,0.000007,0,0,0,60.122,9.6444,15.231,15.332,14.004,-0.19758,-0.46077,2.2871,10.17,0.16369,0.98758,0.26021,0.92405,10
0.59635,1.6768,1.0878,0.18248,0.007523,0.000039,0.000005,0,0,67.951,6.7912,14.285,13.558,11.643,-0.37389,-0.46953,2.6266,12.842,0.1703,0.98485,0.23524,0.91859,10
0.54891,1.7442,1.1113,0.18533,0.008767,0.000017,0.000003,0,0,65.57,13.261,16.85,15.613,14.813,-0.71434,-0.85613,1.2721,5.0248,0.15276,0.98716,0.24163,0.92732,10
0.6195,1.8762,1.0633,0.19244,0.011512,0.000025,0.000004,0,0,66.157,21.766,12.83,13.544,15.472,-0.38097,-0.51703,0.4217,3.1451,0.15288,0.98664,0.25376,0.9281,10
0.623,1.8321,1.0694,0.18964,0.010524,0.000009,0.000001,0,0,63.636,12.388,14.171,13.846,13.684,-0.55092,-0.71761,1.4191,5.6199,0.18164,0.98424,0.23021,0.91402,10
0.67038,1.7324,1.0795,0.18498,0.00856,0.000007,0,0,0,66.042,24.098,13.895,14.862,16.349,-0.12378,-0.22971,0.40244,3.3547,0.17356,0.98603,0.23719,0.92124,10
0.63243,1.8597,1.0957,0.19185,0.011192,0.000009,0,0,0,65.037,22.133,14.205,14.494,16.406,-0.41377,-0.38813,0.51827,3.2058,0.16513,0.98599,0.22998,0.92386,10
0.63861,1.7296,1.0739,0.18479,0.0085,0.000002,0,0,0,63.33,9.9938,14.917,15.851,14.106,0.0761,-0.058218,2.0324,8.5855,0.14903,0.98831,0.28062,0.9321,10
0.63514,1.7343,1.0724,0.18542,0.008629,0.000013,0.000001,0,0,60.895,15.773,14.739,14.799,14.824,-0.468,-0.52171,0.95821,4.0759,0.17718,0.9845,0.23885,0.9162,10
0.55891,1.6876,1.1057,0.18321,0.007742,0.000017,0.000001,0,0,66.516,21.902,16.978,16.55,18.947,-0.13765,-0.4273,1.0552,5.0295,0.1728,0.98573,0.21824,0.9188,10
0.65131,1.9084,1.1015,0.19471,0.012281,0.000006,0.000001,0,0,64.476,13.441,17.036,15.999,14.725,-0.77732,-0.84495,1.1806,4.3134,0.16834,0.98606,0.2262,0.92172,10
0.67622,1.8815,1.073,0.19415,0.011799,0.000071,0.000011,0,0.000001,56.051,6.2913,14.915,15.166,10.834,-0.39462,-0.56404,2.5628,11.936,0.13475,0.98938,0.31511,0.93939,10
0.64838,1.8756,1.118,0.19297,0.011566,0.000003,0,0,0,61.276,14.834,15.433,15.896,13.989,-0.20561,-0.35317,0.95985,4.3242,0.18806,0.98564,0.22537,0.91153,10
0.60099,1.7744,1.1024,0.18872,0.009553,0.000012,0.000001,0,0,65.119,16.334,14.814,15.5,15.773,-0.47718,-0.61828,0.98869,4.1246,0.1842,0.9856,0.21952,0.9141,10
0.61088,1.7891,1.1293,0.18867,0.00977,0.000002,0,0,0,61.647,13.986,17.341,16.978,15.752,-0.092547,-0.51903,1.5118,6.17,0.18783,0.98627,0.22445,0.91172,10
0.69432,1.8042,1.1068,0.18877,0.010009,0.000004,0.000001,0,0,58.655,6.2889,16.805,16.347,12.393,-0.18011,-0.30009,2.6853,11.753,0.14466,0.98859,0.26751,0.93344,10
0.54722,1.1159,1.2137,0.16379,0.00032,0.00021,0.000003,0,0,67.084,6.0456,13.455,17.893,12.482,0.39612,-0.132,2.7034,11.842,0.12419,0.99195,0.29745,0.94344,11
0.50519,1.0682,1.1625,0.16419,0.000117,0.000186,0,0,0,71.205,32.478,15.804,17.808,19.899,-0.007205,-0.15884,0.14959,3.3568,0.13422,0.99048,0.23872,0.93739,11
0.52214,1.0737,1.1702,0.1663,0.000139,0.000346,0.000001,0,0,68.545,13.683,13.371,17.096,17.288,0.54137,0.076462,1.6034,6.5585,0.12717,0.99187,0.28659,0.94384,11
0.51794,1.0644,1.2004,0.16719,0.000109,0.000499,0,0,0,69.572,23.544,14.402,17.255,20.008,0.41313,-0.062622,0.73397,3.8014,0.12882,0.99164,0.26398,0.94219,11
0.55684,1.081,1.1501,0.16438,0.000163,0.000213,0,0,0,72.478,28.903,13.029,15.377,19.175,0.18898,-0.15179,0.31401,3.1438,0.14452,0.98966,0.24594,0.93312,11
0.56031,1.1111,1.2186,0.16367,0.000295,0.000186,0.000001,0,0,72.999,13.365,12.926,16.104,17.339,0.58616,0.091324,1.6696,7.0477,0.15139,0.98956,0.25784,0.93142,11
0.46346,1.1425,1.0938,0.16739,0.000491,0.000188,0.000002,0,0,68.816,13.463,12.302,15.929,16.132,0.59597,0.11248,1.691,7.713,0.144,0.99043,0.2925,0.93705,11
0.54678,1.062,1.1516,0.16508,0.000098,0.00027,0,0,0,75.998,31.792,13.372,15.289,19.598,0.096715,-0.10771,0.33147,4.0193,0.14452,0.98853,0.24891,0.93338,11
0.55714,1.0537,1.1566,0.16339,0.000073,0.000194,0,0,0,70.773,20.507,13.823,18.038,19.883,0.38892,-0.18006,0.87873,3.7825,0.15165,0.98958,0.24495,0.93111,11
0.57008,1.1131,1.1756,0.16347,0.000305,0.00022,0.000001,0,0,70.956,11.865,12.856,16.255,15.713,0.58418,0.19588,1.7285,6.7427,0.13683,0.98985,0.28398,0.93719,11
0.52344,1.0813,1.2016,0.16425,0.000164,0.000231,0,0,0,79.23,29.91,11.512,14.577,18.417,0.44072,0.016028,0.2382,3.5039,0.14146,0.98954,0.24743,0.93398,11
0.59518,1.0684,1.18,0.16647,0.000121,0.000229,0.000001,0,0,74.456,20.301,12.73,16.619,18.41,0.073071,-0.30035,0.88929,4.2881,0.13816,0.99048,0.25171,0.93762,11
0.52501,1.0403,1.1783,0.16603,0.000043,0.000394,0,0,0,72.358,10.581,11.273,15.309,14.72,0.93364,0.071544,2.3229,12.395,0.15351,0.98981,0.29377,0.93423,11
0.4922,1.1168,1.0568,0.16512,0.00033,0.000075,0.000004,0,0,75.39,29.989,12.159,14.257,18.225,0.71197,0.28997,0.51487,4.9841,0.17008,0.98622,0.23198,0.92229,11
0.54142,1.091,1.1508,0.16469,0.000205,0.000315,0,0,0,72.292,14.119,11.679,14.278,16.439,0.77471,0.3608,1.9064,9.6709,0.1466,0.98983,0.27295,0.93421,11
0.51629,1.0436,1.2368,0.16621,0.00005,0.000275,0,0,0,68.137,14.832,13.444,16.917,17.757,0.74655,0.20238,1.6517,7.2685,0.13629,0.99113,0.28235,0.93996,11
0.52404,1.0726,1.1064,0.16611,0.000135,0.000312,0.000001,0,0,77.321,28.617,12.246,15.023,19.163,0.66136,0.19123,0.74001,5.5589,0.15864,0.98827,0.24271,0.93048,11
0.52368,1.0318,1.1904,0.1638,0.000026,0.000168,0,0,0,76.175,27.036,13.003,15.696,19.889,0.38919,0.076369,0.40386,2.9251,0.14413,0.98933,0.24018,0.93329,11
0.51811,1.0694,1.1858,0.16471,0.000122,0.000214,0,0,0,78.161,33.585,13.279,15.933,19.729,0.45901,0.061154,0.36931,4.6522,0.14238,0.98947,0.25458,0.93615,11
0.57066,1.1087,1.1882,0.16544,0.00029,0.000317,0.000001,0,0,70.819,30.987,12.424,15.098,18.702,0.34788,0.023453,0.19173,3.5406,0.13163,0.99069,0.25219,0.9392,11
0.51784,1.0493,1.1888,0.16739,0.000065,0.000509,0,0,0,70.395,18.403,12.528,15.586,17.86,0.51749,-0.005066,1.0919,4.7744,0.1235,0.99191,0.27998,0.94493,11
0.56214,1.0653,1.1955,0.16244,0.000105,0.000113,0,0,0,73.756,21.012,12.915,16.53,18.925,0.45996,-0.009033,0.70718,3.5346,0.15892,0.98814,0.23501,0.92611,11
0.53494,1.0966,1.1283,0.16511,0.00023,0.00027,0,0,0,74.232,21.819,13.158,16.303,19.434,0.61443,0.11201,0.96156,4.6139,0.15644,0.98919,0.24704,0.92922,11
0.5339,1.0467,1.1864,0.16244,0.000055,0.000128,0,0,0,73.135,15.185,11.322,15.379,16.098,0.39828,-0.19514,1.2811,5.5903,0.15772,0.98862,0.25966,0.92848,11
0.55916,1.1037,1.1126,0.16518,0.000264,0.000305,0.000001,0,0,73.913,26.917,13.471,17.302,20.138,0.24224,-0.29113,0.42918,3.2342,0.1507,0.98908,0.23127,0.9305,11
0.45364,1.0193,1.2178,0.16451,0.00001,0.000152,0,0,0,72.644,14.466,13.556,16.902,18.099,0.84135,0.12142,1.6789,7.2222,0.1477,0.98996,0.25751,0.9342,11
0.46928,1.0513,1.2064,0.16421,0.000067,0.000271,0,0,0,68.958,8.2159,13.899,16.835,14.416,0.32322,0.066282,2.7129,14.54,0.14413,0.99029,0.27067,0.93575,11
0.56505,1.1054,1.105,0.16469,0.00027,0.000212,0,0,0,72.577,16.536,13.111,16.396,18.518,0.45569,-0.05436,1.4057,5.9007,0.14604,0.98975,0.25561,0.93457,11
0.52236,1.0447,1.1635,0.16298,0.000051,0.000136,0,0,0,70.54,7.7716,11.188,15.034,12.669,1.0198,0.54129,2.6812,15.236,0.13953,0.99007,0.31707,0.93874,11
0.4591,1.1533,1.1313,0.17155,0.00059,0.000602,0.000001,0,0,74.134,23.263,13.679,16.566,19.78,0.61601,0.056218,0.85066,4.5426,0.13814,0.99071,0.26005,0.93905,11
0.47783,1.0249,1.2284,0.16778,0.000017,0.000386,0,0,0,71.879,8.6882,13.313,16.574,13.928,1.0041,0.25001,2.2693,10.273,0.14094,0.99063,0.27731,0.9383,11
0.52152,1.037,1.1816,0.16543,0.000036,0.000225,0.000001,0,0,70.399,9.2668,12.505,16.672,14.907,0.63058,-0.021607,2.2268,9.6053,0.15248,0.98952,0.28216,0.93342,11
0.4778,1.0516,1.2552,0.16805,0.000071,0.000406,0,0,0,70.87,6.1038,14.245,17.137,12.534,0.45298,-0.11341,3.0503,16.094,0.14429,0.99061,0.27455,0.93751,11
0.52319,1.0786,1.213,0.16666,0.000158,0.000379,0,0,0,82.383,43.272,13.579,14.892,17.886,0.31305,0.1947,-0.25839,4.5481,0.10735,0.99112,0.31101,0.95177,11
0.52414,1.0885,1.1191,0.16791,0.000202,0.000389,0.000001,0,0,75.964,18.702,12.692,14.955,17.893,0.57997,0.32578,1.1146,5.0287,0.16911,0.98724,0.23745,0.92471,11
0.51378,1.0174,1.2113,0.16592,0.000008,0.000394,0,0,0,71.455,12.52,13.505,16.776,17.181,0.63606,0.23419,1.9481,8.8542,0.15066,0.98971,0.26354,0.93363,11
0.53808,1.0537,1.1733,0.16453,0.000074,0.00021,0,0,0,74.892,16.44,13.101,16.724,19.12,0.62856,0.060275,1.5059,6.4613,0.16111,0.9884,0.24,0.92762,11
0.58314,1.0672,1.1516,0.16362,0.000113,0.000223,0,0,0,72.473,15.13,12.369,15.631,17.168,0.34548,-0.068286,1.4205,6.6116,0.15286,0.9881,0.24365,0.9296,11
0.56352,1.0477,1.1567,0.16526,0.000059,0.000297,0.000001,0,0,85.606,49.968,11.696,13.226,16.1,0.36475,0.25745,-0.22402,5.6655,0.1005,0.99062,0.35728,0.95452,11
0.48759,1.0728,1.2241,0.16617,0.000136,0.000311,0,0,0,75.899,19.576,13.038,15.5,18.068,0.76235,0.28669,1.0738,5.3096,0.14941,0.98932,0.24838,0.93295,11
0.58627,1.0876,1.1778,0.16464,0.00019,0.000291,0,0,0,72.62,10.14,12.097,16.204,14.73,0.52644,0.048201,1.9596,8.4802,0.1434,0.98985,0.27672,0.93442,11
0.50568,1.0445,1.1752,0.16491,0.000051,0.000204,0,0,0,76.47,30.491,13.938,17.066,20.8,0.48288,-0.005612,0.28895,2.8845,0.15108,0.98888,0.23448,0.93066,11
0.54938,1.0423,1.1259,0.16392,0.000046,0.000199,0,0,0,73.647,24.227,13.392,16.635,19.972,0.27924,-0.16809,0.60319,3.2334,0.14977,0.98908,0.23949,0.93108,11
0.56313,1.0028,1.1943,0.16355,0,0.000222,0,0,0,83.706,23.942,13.654,17.408,20.897,0.32473,0.048033,0.63577,3.0148,0.15665,0.98796,0.23617,0.92766,11
0.49706,1.0632,1.1754,0.16732,0.000105,0.000339,0,0,0,82.424,18.94,14.57,17.181,20.455,0.20474,-0.18317,1.0039,3.5821,0.15417,0.98834,0.24827,0.92968,11
0.49215,1.2056,1.0288,0.17074,0.000996,0.000331,0.000004,0,0,74.039,18.393,10.869,13.704,16.586,0.7895,0.1034,1.0708,5.4873,0.16612,0.98758,0.24603,0.92515,11
0.5652,1.0866,1.1573,0.16429,0.000185,0.00028,0.000001,0,0,74.212,12.909,12.666,16.829,16.705,0.22387,-0.30903,1.5479,5.9219,0.14317,0.98988,0.26524,0.93501,11
0.47031,1.0299,1.2216,0.16687,0.000024,0.000413,0,0,0,74.963,16.016,12.236,15.417,17.863,0.6929,0.14322,1.4813,6.9055,0.15982,0.98896,0.24884,0.92969,11
0.55814,1.063,1.1528,0.16363,0.0001,0.000176,0,0,0,69.58,8.5676,11.659,15.219,14.285,0.77408,0.033429,2.3867,11.766,0.13305,0.99082,0.30593,0.94128,11
0.53975,1.0939,1.1927,0.16371,0.000215,0.000232,0.000001,0,0,74.708,10.372,11.794,14.271,15.541,0.7486,0.30802,2.2099,10.863,0.14681,0.98957,0.27038,0.93426,11
0.57972,1.1335,1.1562,0.16623,0.000429,0.0004,0.000002,0,0,69.551,15.216,12.731,16.968,16.72,0.40087,-0.18651,1.1122,4.1888,0.14592,0.98979,0.26298,0.93239,11
0.55611,1.0327,1.2035,0.16366,0.000028,0.000193,0,0,0,86.691,49.18,12.34,14.279,17.737,0.033873,0.016343,-0.48498,4.1789,0.12078,0.98973,0.32298,0.94673,11
0.528,1.1001,1.1157,0.16846,0.000257,0.000311,0.000003,0,0,70.525,14.306,11.775,14.687,16.188,0.85348,0.24078,1.4198,6.1443,0.17341,0.98641,0.25732,0.924,11
0.504,1.0249,1.2121,0.16607,0.000017,0.000293,0,0,0,70.371,13.472,12.262,15.24,16.364,0.66042,0.11596,1.5832,6.4925,0.15107,0.98974,0.27828,0.93416,11
0.58658,1.0654,1.1806,0.16187,0.000105,0.000046,0,0,0,68.411,6.0122,13.678,16.656,12.433,0.5832,0.21758,3.6201,23.468,0.16435,0.98746,0.26135,0.92701,11
0.55288,1.0553,1.1721,0.16316,0.000077,0.000146,0,0,0,75.203,22.86,13.821,16.017,19.597,0.31094,0.05148,0.77351,3.9566,0.15464,0.98869,0.24028,0.93069,11
0.48997,1.0652,1.1694,0.16771,0.000112,0.000368,0.000001,0,0,74.329,24.52,13.85,17.495,19.801,0.42873,0.007438,0.65993,3.7791,0.16365,0.98857,0.2384,0.92739,11
